row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_obs_at_freq,ra,dec
26599,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880897920,42,870.4522679597139,-0.25626902034139953,10.516541,4,1,4.67314631458982,-43.734208193265964
5497,MeerKAT:array_1:20250712T080758Z,ex_QSO_B0023-263,1,867.7633177042007,0.2460182595277436,10.494255,2,1,0.4303211333333333,-26.036837
57997,MeerKAT:array_1:20250712T065251Z,Gaia_2323445129518134144,11,920.0909327715635,-0.08200608650924786,10.49379,3,1,0.43120273447036295,-26.38311187631232
4601,MeerKAT:array_1:20250712T072515Z,Gaia_2323542779894588160,40,859.9857018738985,0.2972720635960235,10.490484,1,1,0.4201000425528512,-25.80545134851528
5496,MeerKAT:array_1:20250712T080758Z,J0025-2602,0,867.7633177042007,0.2460182595277436,10.490249,2,1,0.4303222222222222,-26.036833333333334
58117,MeerKAT:array_1:20250712T065251Z,Gaia_2323517074514790528,57,920.0909327715635,-0.09225684732290385,10.487898,2,1,0.41594696038992934,-25.95386210216471
18717,MeerKAT:array_1:20250708T094824Z,Gaia_2973618240861321856,44,870.2972341179848,-0.3075228244096795,10.473623,4,1,4.799632306707735,-22.40062398624557
56966,MeerKAT:array_1:20250703T011955Z,Gaia_6891322034850143232,25,919.7943602949381,0.1127583689502158,10.472149,1,1,21.51227951567608,-11.863695816765848
7942,MeerKAT:array_1:20250719T033518Z,ex_PGC0654562,25,864.068842202425,0.0615045648819359,10.460863,3,1,23.710777800000002,-35.006111
27307,MeerKAT:array_1:20250711T092345Z,Gaia_4791452359934653952,52,879.9766074419022,-0.09225684732290385,10.460616,2,1,4.6404822497358875,-43.5300470198016
32949,MeerKAT:array_1:20250719T113106Z,Gaia_2993032420753992960,24,872.2136459648609,0.1230091297638718,10.457422,2,1,6.14514292308773,-15.56630088714188
26532,MeerKAT:array_1:20250711T092345Z,Gaia_4814716789027655680,37,870.4522679597139,-0.25626902034139953,10.456414,4,1,4.67455558823706,-43.28126330899719
457895,MeerKAT:array_1:20250719T113106Z,Gaia_2993069838509747200,22,872.2136539369822,-0.010250760813655982,10.453475,2,1,6.180667372919548,-15.564446134123674
9304,MeerKAT:array_1:20250731T014621Z,Gaia_2546844176928488576,40,864.0686891376972,0.31777358522333543,10.437229,4,1,0.37688662600688155,0.5980078257924991
8509,MeerKAT:array_1:20250720T121928Z,Gaia_3607214874382207104,46,863.9588157683611,-0.10250760813655982,10.425326,2,1,13.641421223757401,-13.016428554346938
8553,MeerKAT:array_1:20250720T121928Z,ex_LEDA_945818,60,863.9588157683611,-0.1845136946458077,10.423211,4,1,13.6307778,-12.910972
433504,MeerKAT:array_1:20250701T205536Z,Gaia_1315528420974622336,12,863.9580488502979,0.020501521627311965,10.4072,1,1,16.144182993166503,26.551022477720675
5536,MeerKAT:array_1:20250712T080758Z,Gaia_2323478900845422208,16,867.7633161097765,-0.19476445545946366,10.406801,1,1,0.44336119952348096,-25.994566218600376
26757,MeerKAT:array_1:20250711T092345Z,Gaia_4790695758495871232,55,870.4522567987442,-0.08200608650924786,10.395909,3,1,4.657233396327128,-43.729841000482494
28225,MeerKAT:array_1:20250711T110722Z,Gaia_4790698575994231552,44,875.0021951198578,-0.1845136946458077,10.386967,4,1,4.659434208754099,-43.56823927194252
8481,MeerKAT:array_1:20250720T121928Z,ex_2MASX_J13383024-1246455,37,863.9588157683611,-0.1845136946458077,10.37168,4,1,13.641746466666667,-12.779262
25494,MeerKAT:array_1:20250711T085603Z,Gaia_4814652982993590784,55,874.5101813077927,-0.2972720635960235,10.367897,4,1,4.6860639984509636,-43.79986824753711
8475,MeerKAT:array_1:20250720T121928Z,ex_LEDA_948728,35,863.9588173627853,-0.20501521627311964,10.341703,3,1,13.615388866666668,-12.711944
19616,MeerKAT:array_1:20250708T101552Z,Gaia_2973638032070558848,1,875.0110186636448,-0.32802434603699143,10.333375,4,1,4.776131792564344,-22.246118075994143
33192,MeerKAT:array_1:20250719T113106Z,Gaia_2993135740487538304,13,876.2146351784468,-0.05125380406827991,10.32032,3,1,6.161433019165262,-15.340768192233737
9262,MeerKAT:array_1:20250731T014621Z,ex_LEDA_1161460,29,864.0687146484852,-0.13325989057752777,10.318585,1,2,0.37623833333333334,0.267555
28971,MeerKAT:array_1:20250711T120252Z,Gaia_4790701152974624896,27,876.5615229010582,0.15376141220483974,10.308934,3,1,4.640264273631835,-43.60509259833665
5516,MeerKAT:array_1:20250712T080758Z,Gaia_2323476564383214720,9,867.8789501339197,-0.38952891091892733,10.303086,1,1,0.4410284617159435,-26.074344762891016
344257,MeerKAT:array_1:20250719T110629Z,Gaia_2992936454005145216,10,960.0000270009041,0.14351065139118374,10.29958,1,2,6.156282926603333,-15.97465928366374
59668,MeerKAT:array_1:20250712T091244Z,Gaia_2323484986814681216,55,919.7921902835369,0.19476445545946366,10.295175,3,1,0.44696804585555744,-25.94524782983008
76133,MeerKAT:array_1:20250706T070740Z,Gaia_4802439985789650176,55,924.9938192218542,-0.04100304325462393,10.28846,3,2,5.670960283971439,-44.237874588709104
54723,MeerKAT:array_1:20250701T212801Z,ex_LEDA_1794050,40,919.7938118129969,-0.03075228244096795,10.28081,3,1,16.137084466666668,26.973464
26647,MeerKAT:array_1:20250711T092345Z,Gaia_4814716960826345728,46,870.3298113942146,-0.21526597708677564,10.279312,1,1,4.677034763195188,-43.284084540095044
28833,MeerKAT:array_1:20250711T120252Z,Gaia_4814651230646919936,28,874.5501088798046,0.3690273892916154,10.27699,2,1,4.698765508048533,-43.76170038011539
18576,MeerKAT:array_1:20250708T092055Z,Gaia_2973622054792292608,23,875.9706037640572,-0.2460182595277436,10.261327,1,1,4.7871262536122225,-22.335517306249905
21827,MeerKAT:array_1:20250708T131910Z,ex_LEDA_823286,61,874.6479044854641,-0.3485258676643034,10.256348,3,1,4.794277800000001,-21.819444
7574,MeerKAT:array_1:20250719T023034Z,ex_LEDA_650598,31,863.9843568503857,0.16401217301849572,10.240829,3,1,23.71958333333333,-35.304167
8451,MeerKAT:array_1:20250720T121928Z,ex_LEDA_946778,28,863.9588157683611,-0.1845136946458077,10.234794,4,1,13.607902799999998,-12.843832999999998
7847,MeerKAT:array_1:20250719T030257Z,Gaia_2311927504699156480,54,864.0686987042427,0.2870213027823675,10.230356,1,2,23.71107310673588,-35.08515691068904
21751,MeerKAT:array_1:20250708T131910Z,Gaia_2973722453947498368,43,874.6479044854641,-0.3485258676643034,10.202731,3,1,4.817245480233665,-22.111342750759945
27170,MeerKAT:array_1:20250711T092345Z,Gaia_4790681945880898176,9,879.9766122251749,-0.15376141220483974,10.191057,1,1,4.673495953347414,-43.74114585530124
22374,MeerKAT:array_1:20250711T073156Z,Gaia_4814735137127938304,13,872.4540325254202,0.1127583689502158,10.188716,3,2,4.692167511723645,-43.37592751833944
23639,MeerKAT:array_1:20250711T085603Z,Gaia_4790633601729009536,46,870.0685091763735,-0.3587766284779594,10.178498,1,1,4.684110082617994,-43.84498903786491
5529,MeerKAT:array_1:20250712T080758Z,Gaia_2323515223384398592,13,867.8982107788324,-0.21526597708677564,10.172164,4,1,0.412468329714072,-26.034595771282632
59648,MeerKAT:array_1:20250712T091244Z,Gaia_2323547624617696384,46,919.7921934723854,0.1230091297638718,10.171568,3,1,0.4203365840945913,-25.745061051431694
76127,MeerKAT:array_1:20250706T070740Z,Gaia_4802504650817244800,51,924.9938192218542,-0.04100304325462393,10.135427,3,2,5.644801941510895,-43.820528493382795
4520,MeerKAT:array_1:20250712T065251Z,Gaia_2323498661990558848,48,867.8792769908905,-0.3485258676643034,10.126882,1,1,0.4464759356699246,-25.805811125048848
5539,MeerKAT:array_1:20250712T080758Z,Gaia_2323521236338609792,18,867.878945350647,-0.3485258676643034,10.121596,2,1,0.4090148095872484,-25.9155426937623
58699,MeerKAT:array_1:20250712T073536Z,Gaia_2323493130072650240,37,919.7934084236622,-0.03075228244096795,10.114656,2,1,0.43110343321660594,-25.94964136926712
4195,MeerKAT:array_1:20250709T052824Z,Gaia_4936907715245425792,16,863.9153262525797,0.1845136946458077,10.112287,3,1,2.1616350881642,-50.84459354905162
54951,MeerKAT:array_1:20250701T220028Z,Gaia_1315914693153106048,14,919.7938596457243,0.07175532569559187,10.098463,1,1,16.157006043781145,26.882526586729902
24282,MeerKAT:array_1:20250711T085603Z,ex_LEDA_551328,24,870.3387130647898,-0.33827510685064743,10.089411,4,1,4.665722199999999,-43.232778
440210,MeerKAT:array_1:20250712T091244Z,Gaia_2323503266195488896,56,856.7522270381451,-0.010250760813655982,10.087608,2,1,0.4406021344059661,-25.71875511548747
34519,MeerKAT:array_1:20250720T085044Z,ex_LEDA_880136,44,875.0024358779192,-0.15376141220483974,10.081729,2,2,4.1551684,-17.62952
31830,MeerKAT:array_1:20250713T113750Z,Gaia_5096075354944311168,45,869.9930897206068,-0.1127583689502158,10.080636,2,1,4.166975267039673,-18.02903538109207
59661,MeerKAT:array_1:20250712T091244Z,Gaia_2323544459226226432,52,919.7921934723854,0.1230091297638718,10.07717,3,1,0.4249776633398687,-25.776065228507882
23299,MeerKAT:array_1:20250711T085603Z,Gaia_4814702564095981056,5,869.8276315331459,-0.3690273892916154,10.06964,3,1,4.6827703487443,-43.623679704088346
92258,MeerKAT:array_1:20250708T125143Z,Gaia_2973637757192634496,32,924.2092987149954,0.3485258676643034,10.068482,3,1,4.786271360771106,-22.145408067366734
18245,MeerKAT:array_1:20250708T092055Z,Gaia_2973618962415819648,36,873.3251956403255,0.14351065139118374,10.062535,1,1,4.802060981994817,-22.347811276554786
7775,MeerKAT:array_1:20250719T030257Z,ex_2MASX_J23430142-3458488,28,864.0687098652124,0.15376141220483974,10.055757,4,2,23.7170782,-34.980173
20836,MeerKAT:array_1:20250708T115647Z,Gaia_2973747570916126720,62,876.5615420341492,-0.1230091297638718,10.031813,2,1,4.8068049130604225,-21.7450089231221
8461,MeerKAT:array_1:20250720T121928Z,ex_2MASX_J13364094-1253266,31,863.9588173627853,-0.20501521627311964,10.029747,3,1,13.611368333333335,-12.890859
58732,MeerKAT:array_1:20250712T073536Z,Gaia_2323468184902582656,52,919.7934084236622,-0.03075228244096795,10.022514,2,1,0.4216963550414769,-26.09844556758427
22396,MeerKAT:array_1:20250711T073156Z,Gaia_4814735686883748352,52,872.4540325254202,0.13325989057752777,10.007909,1,2,4.6934574966845695,-43.32551113070472
27114,MeerKAT:array_1:20250711T092345Z,Gaia_4814736850818834176,20,879.2236517518759,-0.04100304325462393,10.0032015,1,1,4.690378242730814,-43.25907975379896
