row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,n_obs_at_freq_drift,ra,dec
275615,MeerKAT:array_1:20240319T020710Z,Gaia_2530997843549541248,12,1525.0436785966158,-0.1160125787323288,17.515049,1,64,0.015625,1,1,0.7607880258329646,-0.38413766275952727
3546,MeerKAT:array_1:20250706T014240Z,Gaia_6440636062621352832,47,863.9567509889603,-0.015132075486825495,17.470514,2,64,0.03125,1,1,19.66918244530789,-64.04388497627451
112782,MeerKAT:array_1:20250702T203437Z,Gaia_6440687808385485568,36,960.0050303041935,-0.03026415097365099,17.441679,3,64,0.046875,1,1,19.674599321748943,-63.80249901734273
112741,MeerKAT:array_1:20250702T203437Z,Gaia_6440697124171653632,25,960.0050239264965,0.06052830194730198,17.441107,2,64,0.03125,1,1,19.642204321100877,-63.760060949381284
112864,MeerKAT:array_1:20250702T203437Z,Gaia_6441460288320161408,54,960.005020737648,0.06052830194730198,17.423449,4,64,0.0625,1,1,19.651456331036382,-63.53379709872802
112831,MeerKAT:array_1:20250702T203437Z,Gaia_6440689869971379584,47,960.0050239264965,0.06557232710957715,17.39366,2,64,0.03125,1,1,19.6499320734985,-63.82299821043306
55069,MeerKAT:array_1:20250701T095804Z,Gaia_4669731887254377472,13,917.5667933672667,-0.14123270454370462,17.296114,3,64,0.046875,1,1,4.13410253586617,-65.62875416839998
65791,MeerKAT:array_1:20250731T144023Z,Gaia_1468182004035197312,32,919.7929859012365,0.07566037743412748,17.2931,3,64,0.046875,1,1,13.498865253466748,30.28766525953138
112658,MeerKAT:array_1:20250702T203437Z,Gaia_6441451973263764352,5,960.0050318986177,0.03026415097365099,17.215181,2,64,0.03125,1,1,19.62260307500198,-63.661249760245056
23534,MeerKAT:array_1:20250712T060917Z,Gaia_4669720754699148288,33,872.4540070146322,0.11096855357005364,17.178652,3,64,0.046875,1,1,4.156097990505139,-65.65813538413508
