row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_obs_at_freq,ra,dec
40666,MeerKAT:array_1:20250713T194539Z,Gaia_6024354608113756288,43,574.9968022704124,0.0713009898037045,5299.0205,1,1,16.63201820358128,-32.720291477354394
79486,MeerKAT:array_1:20250710T060816Z,J0737-3039A,0,607.2236806154251,-0.0081486845489948,3913.8127,1,2,7.630902777777778,-30.661305555555554
182736,MeerKAT:array_1:20250710T060816Z,Gaia_5599127419588452736,23,607.2236796021461,-0.0020371711372487,3710.524,1,2,7.597950135958345,-30.94625176985143
85220,MeerKAT:array_1:20250714T160406Z,Gaia_6144908808170782208,24,615.2238686084747,0.06111513411746101,2289.4893,3,2,12.23145331132398,-43.693363576582215
85224,MeerKAT:array_1:20250714T160406Z,Gaia_6144710552480752768,46,615.2238696217537,-0.081486845489948,2163.9866,1,2,12.255038753770732,-43.95039301699271
85222,MeerKAT:array_1:20250714T160406Z,Gaia_6144679628716049280,30,615.2238686084747,-0.06722664752920711,2013.6979,3,2,12.228354594375299,-44.27250221549355
85226,MeerKAT:array_1:20250714T160406Z,Gaia_6144886886657444352,54,615.2238675951958,0.059077962980212305,2008.7285,2,2,12.209342372856923,-43.97080752568316
85225,MeerKAT:array_1:20250714T160406Z,Gaia_6144671378080801792,49,615.2238686084747,0.0631523052547097,1874.0707,3,2,12.210380606009217,-44.47805945874878
85218,MeerKAT:array_1:20250714T160406Z,Gaia_6143878187818930176,5,615.2238696217537,-0.0651894763919584,1517.9991,1,2,12.259639777047282,-44.699311826133204
85219,MeerKAT:array_1:20250714T160406Z,Gaia_6143887426290855680,22,615.2238686084747,0.06111513411746101,1510.049,3,2,12.272827461057881,-44.521761076364776
85221,MeerKAT:array_1:20250714T160406Z,Gaia_6144627264474732928,25,615.2238686084747,-0.06926381866645581,1490.9379,3,2,12.232318320924218,-44.428347999091436
85217,MeerKAT:array_1:20250714T160406Z,Gaia_6144617952985480448,3,615.2238686084747,-0.06926381866645581,1469.4583,3,2,12.20475607741889,-44.64878810021664
85227,MeerKAT:array_1:20250714T160406Z,Gaia_6144722097352828672,59,615.2238675951958,0.059077962980212305,1305.8105,2,2,12.247775212389039,-43.96345860036627
85223,MeerKAT:array_1:20250714T160406Z,Gaia_6143880146324043008,40,615.2238686084747,0.055003620705714906,1073.5933,1,2,12.26434459916487,-44.625409149324604
3394,MeerKAT:array_1:20250705T194745Z,ex_LEDA_965835,37,551.9865745902061,-0.038706251607725305,1051.8914,1,2,19.948833333333333,-11.434167
93735,MeerKAT:array_1:20250707T173400Z,Gaia_6144647468001000832,43,624.9967840909958,0.07944967435269931,1048.6898,1,2,12.27114860507026,-44.254954368983405
111855,MeerKAT:array_1:20250705T174237Z,Gaia_6120544966231155968,32,647.9930183887482,-0.014260197960740902,653.3208,2,1,14.125234494538562,-37.532224624368986
111821,MeerKAT:array_1:20250705T174237Z,Gaia_6120585751241043712,9,647.9930183887482,-0.014260197960740902,646.5835,2,1,14.118634280042723,-37.314089711605426
111977,MeerKAT:array_1:20250705T180344Z,Gaia_5820295420476639104,44,647.24994546175,-0.0162973690979896,549.6925,1,1,15.536749560187888,-68.53271774889923
99147,MeerKAT:array_1:20250718T015317Z,Gaia_4669693747944615808,45,624.9952682256699,0.055003620705714906,535.8542,1,1,4.073121305822081,-66.01638624206225
233875,MeerKAT:array_1:20250729T055516Z,Gaia_4668960442408616192,52,647.9676387906075,0.0040743422744974,523.7033,3,1,4.205938260555769,-65.88435725659457
18972,MeerKAT:array_1:20250728T151003Z,ex_V1736_Cen,23,551.987779378891,0.038706251607725305,518.95844,3,1,13.454344466666667,-47.409667000000006
233873,MeerKAT:array_1:20250729T055516Z,Gaia_4668947007750901120,51,647.9676387906075,0.0040743422744974,516.82465,3,1,4.22273698145336,-66.00010432971784
19032,MeerKAT:array_1:20250728T151003Z,ex_ASASSN-V_J132538.47-472402.3,43,551.987779378891,0.038706251607725305,502.60297,3,1,13.427354000000001,-47.40065
155140,MeerKAT:array_1:20250714T162550Z,Gaia_4077478467187256960,5,551.9656878709793,-0.0020371711372487,500.7903,1,3,18.55267444464084,-24.156349965467676
233847,MeerKAT:array_1:20250729T055516Z,ex_LEDA_310253,38,647.9676387906075,0.0040743422744974,493.74765,3,1,4.087444466666667,-65.780833
19038,MeerKAT:array_1:20250728T151003Z,ex_Cl*_NGC_5139_SAW_V205,45,551.987779378891,0.038706251607725305,490.02124,3,1,13.442583933333335,-47.38341400000001
113980,MeerKAT:array_1:20250710T060816Z,Gaia_5598500109539602176,58,647.223633646965,0.040743422744974,475.4355,2,1,7.664372232600502,-30.478593595647865
11774,MeerKAT:array_1:20250715T143518Z,Gaia_6272554652090652928,29,551.9657628536224,0.022408882509735703,456.76813,3,2,14.377703522824705,-24.853917118948583
11798,MeerKAT:array_1:20250715T143518Z,Gaia_6272555064407513984,37,551.9657628536224,0.022408882509735703,449.6697,3,2,14.378995309612405,-24.84452965638791
111452,MeerKAT:array_1:20250702T183548Z,ex_ASASSN-V_J163608.07-330957.6,43,647.9690624475479,-0.0529664495684662,438.97653,1,1,16.602214,-33.16577
111979,MeerKAT:array_1:20250705T180344Z,Gaia_5820279649343898112,63,647.249947488308,-0.020371711372487,427.73938,1,1,15.597402739780344,-68.76715387659533
88711,MeerKAT:array_1:20250723T015429Z,Gaia_4661672192169119104,14,613.1960329413414,0.0162973690979896,427.44528,2,1,4.942608340613663,-67.51354682152554
11723,MeerKAT:array_1:20250715T143518Z,ex_LEDA_788944,12,551.9657628536224,0.022408882509735703,419.87,3,2,14.315138866666667,-24.531944
1368,MeerKAT:array_1:20250704T054305Z,Gaia_6441085492294009344,52,551.9478055238724,-0.020371711372487,416.45358,3,2,19.674122826014305,-63.45461689543384
68692,MeerKAT:array_1:20250713T184021Z,Gaia_6441026359184252928,18,599.9434486031532,-0.0325947381959792,409.90823,2,1,19.739087367358337,-63.53335071073709
1349,MeerKAT:array_1:20250704T054305Z,Gaia_6441836420079796864,41,551.9478055238724,-0.020371711372487,403.5867,3,2,19.668716685206547,-63.40778859218473
1371,MeerKAT:array_1:20250704T054305Z,Gaia_6441836424375865344,54,551.9478055238724,-0.020371711372487,401.00037,3,2,19.667545931629498,-63.41447865654784
90005,MeerKAT:array_1:20250723T045553Z,Gaia_4662257235444891392,55,613.196018755436,-0.022408882509735703,395.38187,4,2,5.082809221197138,-65.75839227778211
89755,MeerKAT:array_1:20250723T043540Z,Gaia_4655107145692805632,8,613.1960157155991,0.012223026823492201,385.6281,3,2,4.969192214958,-70.35184665391094
70532,MeerKAT:array_1:20250714T160406Z,Gaia_6144618532803068672,44,599.2500466108322,-0.038706251607725305,385.32654,1,3,12.211837979565287,-44.682919178994304
89749,MeerKAT:array_1:20250723T043540Z,Gaia_4655107042613597056,2,613.1960157155991,0.012223026823492201,384.84415,3,2,4.970478202494201,-70.35178946563983
111974,MeerKAT:array_1:20250705T180344Z,Gaia_5820200274044018688,28,647.249946475029,-0.020371711372487,384.6358,1,1,15.62853076516581,-69.32800225308483
70531,MeerKAT:array_1:20250714T160406Z,Gaia_6144686706821925504,37,599.2500455975533,-0.0427805938822227,382.28192,1,3,12.197937030828815,-44.38869543710301
13932,MeerKAT:array_1:20250718T054018Z,ex_LEDA_310383,7,551.9863020181656,-0.0101858556862435,377.97586,2,1,4.144116333333334,-65.76642700000001
72423,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153642.66-332458.7,36,599.9937001466751,0.0427805938822227,367.8748,1,1,15.611851333333334,-33.4163
13938,MeerKAT:array_1:20250718T054018Z,ex_1RXS_J040840.0-654545,10,551.9863020181656,-0.0101858556862435,365.11414,2,1,4.144444466666667,-65.7625
68683,MeerKAT:array_1:20250713T184021Z,Gaia_6441447506497799680,15,599.9434486031532,-0.0325947381959792,358.93494,2,1,19.57711878900501,-63.575626847383575
89803,MeerKAT:array_1:20250723T043540Z,Gaia_4655129715706117888,56,613.1960157155991,0.012223026823492201,343.07574,3,2,4.8995981026875945,-70.02830194369544
113977,MeerKAT:array_1:20250710T060816Z,Gaia_5598481490870616320,22,647.2236377000809,0.006111513411746101,339.4574,1,1,7.6656351661455835,-30.70328780436589
89953,MeerKAT:array_1:20250723T045553Z,Gaia_4662258266237091456,3,613.196018755436,-0.022408882509735703,338.1112,4,2,5.076335458446856,-65.70060622797556
1647,MeerKAT:array_1:20250705T060310Z,Gaia_6441451011190833664,24,551.9478186964989,0.024446053646984402,338.0866,1,2,19.611003326571783,-63.70974104570915
113974,MeerKAT:array_1:20250710T060816Z,Gaia_5599130924282145664,14,647.2236326336861,0.048892107293968805,315.11893,2,1,7.6005351250684665,-30.796816973257794
182271,MeerKAT:array_1:20250729T055516Z,Gaia_4669698386509344000,3,599.9700360298157,0.0040743422744974,308.0387,2,1,4.097910474069144,-65.90062284566974
89973,MeerKAT:array_1:20250723T045553Z,Gaia_4662256926207290240,23,613.196018755436,-0.022408882509735703,305.52524,4,2,5.069113352092863,-65.70466834811567
78874,MeerKAT:array_1:20250729T170839Z,Gaia_1468255740033709568,37,599.9703785181046,-0.006111513411746101,298.00284,1,1,13.495003929247563,30.69540621570842
182395,MeerKAT:array_1:20250729T055516Z,Gaia_4669820226141548416,61,599.9700360298157,0.0040743422744974,288.98712,2,1,4.193504670016391,-65.42104572536599
122109,MeerKAT:array_1:20250723T043540Z,Gaia_4655049112084855680,34,647.9927255511284,-0.006111513411746101,286.1246,3,1,5.067910314177188,-70.48726978617641
122155,MeerKAT:array_1:20250723T043540Z,Gaia_4655157413997164544,57,647.9927255511284,-0.006111513411746101,285.036,3,1,4.9418081314462805,-69.92289411350099
122041,MeerKAT:array_1:20250723T043540Z,LMCTIMING3f,0,647.9927255511284,-0.006111513411746101,279.923,3,1,4.973705555555555,-70.40425000000002
113970,MeerKAT:array_1:20250710T060816Z,Gaia_5598525505696721024,3,647.223633646965,0.040743422744974,276.57474,2,1,7.666396119028038,-30.337600371044505
10554,MeerKAT:array_1:20250715T135202Z,ex_LEDA_682319,52,551.9936300516129,0.0101858556862435,270.386,1,1,15.603694466666669,-33.018333
81051,MeerKAT:array_1:20250729T055516Z,Gaia_4668950100127253376,25,608.0173040032387,-0.0264832247842331,263.50937,1,1,4.174278906866865,-66.14743239312746
113971,MeerKAT:array_1:20250710T060816Z,Gaia_5598500526165506560,11,647.2236397266388,-0.020371711372487,258.87598,1,1,7.666142706207026,-30.445411155503635
184900,MeerKAT:array_1:20250723T015429Z,Gaia_4661562687692839168,42,613.1960349678993,0.0020371711372487,256.77014,2,1,4.943989318278868,-67.96386390291963
457,MeerKAT:array_1:20250702T181451Z,ex_ASASSN-V_J153739.77-692830.9,45,551.9875574707985,-0.06926381866645581,255.9798,1,2,15.62771333333333,-69.47524
56327,MeerKAT:array_1:20250713T192439Z,Gaia_5820247316841038848,12,587.0343354344368,0.0753753320782019,253.2068,3,1,15.68770643633942,-68.73614519583782
23779,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131624.0-015835,14,559.9978215098381,-0.07944967435269931,249.07881,4,1,13.2733324,-1.9763640000000002
113972,MeerKAT:array_1:20250710T060816Z,Gaia_5599207305983174784,12,647.2236397266388,0.022408882509735703,248.03842,1,1,7.590481221722233,-30.589835698953372
56337,MeerKAT:array_1:20250713T192439Z,Gaia_5820257521683194112,22,587.0343354344368,0.0753753320782019,244.06345,3,1,15.626767205967367,-68.6626446521977
56316,MeerKAT:array_1:20250713T192439Z,Gaia_5820302223704827392,1,587.0343354344368,0.0753753320782019,242.99583,3,1,15.564950458921759,-68.46176835339826
96667,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131618.7-022454,13,623.9975724816322,-0.06722664752920711,240.09383,3,1,13.271848533333333,-2.415161
7637,MeerKAT:array_1:20250713T211114Z,Gaia_4189289733061987200,53,549.9949251413345,0.030557567058730504,238.64697,1,1,19.89869943136674,-11.945699053423308
96698,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131735.5-021504,26,623.9975724816322,-0.07741250321545061,234.17773,3,1,13.293173,-2.251123
113981,MeerKAT:array_1:20250710T060816Z,Gaia_5599267607321610240,62,647.2236407399178,-0.030557567058730504,230.80765,1,1,7.6422946886559515,-30.284899804562794
113976,MeerKAT:array_1:20250710T060816Z,Gaia_5598524474904569856,19,647.223634660244,0.0325947381959792,228.2265,2,1,7.668467506772621,-30.384123817896565
101865,MeerKAT:array_1:20250723T045553Z,Gaia_4662244728499252480,9,623.9689392447472,0.034631909333227906,228.14024,1,1,5.011741724013084,-65.77416602320677
5922,MeerKAT:array_1:20250713T190328Z,Gaia_6120581013894409216,60,551.9479291439056,-0.020371711372487,226.47697,2,2,14.138733570226515,-37.252987313335694
96690,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131716.7-014247,23,623.9975724816322,-0.06926381866645581,224.4072,3,1,13.287962333333335,-1.713211
122934,MeerKAT:array_1:20250728T151003Z,ex_V1613_Cen,3,647.9937702417374,0.0101858556862435,219.5508,1,1,13.444577800000001,-47.56297200000001
123160,MeerKAT:array_1:20250729T031818Z,Gaia_4669833489000553728,15,647.967806994915,-0.014260197960740902,219.03668,1,3,4.1310941761171875,-65.32172126909192
96656,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131600.8-021819,9,623.9975714683533,-0.06111513411746101,214.52612,1,1,13.266887200000001,-2.305604
113979,MeerKAT:array_1:20250710T060816Z,Gaia_5598498597711023232,57,647.2236326336861,0.05092927843121751,212.27702,2,1,7.6591027392321624,-30.516554350826215
5871,MeerKAT:array_1:20250713T190328Z,Gaia_6120581323132073088,43,551.9479291439056,-0.020371711372487,212.22473,2,2,14.138210390451512,-37.21535582409761
23861,MeerKAT:array_1:20250715T124827Z,ex_[VV2010c]_J131954.3-015649,48,559.9978215098381,-0.0733381609409532,211.75323,4,1,13.33175,-1.9469439999999998
162937,MeerKAT:array_1:20250715T135202Z,ex_LEDA_185107,42,554.7929864525795,0.0040743422744974,210.67671,1,1,15.565666666666669,-32.699167
71128,MeerKAT:array_1:20250715T053823Z,Gaia_4669672547986031616,37,599.9930151700974,-0.006111513411746101,210.57117,4,1,4.126828554987072,-66.27243008836483
71179,MeerKAT:array_1:20250715T053823Z,Gaia_4669672410547078016,60,599.9930151700974,-0.006111513411746101,207.34747,4,1,4.125730558554184,-66.29654555626988
71682,MeerKAT:array_1:20250715T130947Z,ex_ASASSN-V_J160825.66-601521.6,48,599.9433128237724,0.022408882509735703,206.57936,3,2,16.14048,-60.25620000000001
83913,MeerKAT:array_1:20250710T060816Z,Gaia_5598524474904569856,19,615.2239081263542,0.0733381609409532,206.14972,1,1,7.668467506772621,-30.384123817896565
71085,MeerKAT:array_1:20250715T053823Z,Gaia_4669749101483172096,17,599.9930151700974,-0.006111513411746101,205.2278,4,1,4.0750838927079664,-65.86043834520642
96687,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131716.4-021814,22,623.9975724816322,-0.07741250321545061,204.51183,3,1,13.2878838,-2.304098
96641,MeerKAT:array_1:20250715T124827Z,ex_IC_4218,3,623.9975724816322,-0.07944967435269931,204.19875,3,1,13.284281866666666,-2.261308
83918,MeerKAT:array_1:20250710T060816Z,Gaia_5599276472135039104,39,615.2239202857018,-0.024446053646984402,203.99205,1,1,7.66374765704225,-30.300738024982873
72295,MeerKAT:array_1:20250715T135202Z,ex_CRTS_J153145.8-330555,37,599.0289724469185,0.006111513411746101,202.74873,1,1,15.529409600000001,-33.098701
119948,MeerKAT:array_1:20250720T024534Z,Gaia_4668955288447797760,48,647.9731864929199,-0.020371711372487,200.05484,2,1,4.174426335117182,-66.03219708700108
71676,MeerKAT:array_1:20250715T130947Z,ex_ASASSN-V_J160755.47-601702.5,45,599.9433128237724,0.022408882509735703,200.0005,3,2,16.132074,-60.284040000000005
74041,MeerKAT:array_1:20250716T012443Z,Gaia_4669722541405576576,50,599.9432013630867,-0.0183345402352383,199.51521,4,2,4.152992540511332,-65.5309333918561
113978,MeerKAT:array_1:20250710T060816Z,Gaia_5599281660455475200,56,647.2236427664757,-0.0529664495684662,196.24397,1,1,7.655627793038695,-30.20644364137558
74044,MeerKAT:array_1:20250716T012443Z,Gaia_4669722541405576448,51,599.9432013630867,-0.0183345402352383,195.30368,4,2,4.152424275847108,-65.53037745812888
83920,MeerKAT:array_1:20250710T060816Z,Gaia_5599277331128504064,55,615.223913192749,0.034631909333227906,194.67522,3,1,7.660368968395012,-30.27873998052398
71142,MeerKAT:array_1:20250715T053823Z,Gaia_4669681305423190912,43,599.9930151700974,-0.006111513411746101,193.25235,4,1,4.144524387988824,-66.08909789821749
81020,MeerKAT:array_1:20250729T055516Z,Gaia_4669829537630636544,1,608.0173050165176,-0.030557567058730504,192.385,2,1,4.141682000641891,-65.40145979467135
73974,MeerKAT:array_1:20250716T012443Z,Gaia_4669881386475837568,28,599.9432013630867,-0.0183345402352383,188.91449,4,2,4.116890831064516,-65.27007389669399
83915,MeerKAT:array_1:20250710T060816Z,Gaia_5598498430221553408,25,615.223913192749,0.0325947381959792,188.11127,3,1,7.6635144297572175,-30.523079035079416
71658,MeerKAT:array_1:20250715T130947Z,ex_ASASSN-V_J161331.92-594649.8,36,599.9433128237724,0.022408882509735703,187.89183,3,2,16.225533333333335,-59.7805
119933,MeerKAT:array_1:20250720T024534Z,Gaia_4669837887047095808,40,647.9731864929199,-0.020371711372487,187.73434,2,1,4.160910216331892,-65.22471345940468
74004,MeerKAT:array_1:20250716T012443Z,Gaia_4669834657231665920,38,599.9432013630867,-0.0183345402352383,182.60315,4,2,4.128451644014942,-65.27505110478245
81070,MeerKAT:array_1:20250729T055516Z,ex_LEDA_88238,39,608.0172989368439,-0.006111513411746101,180.95795,1,1,4.1005861333333335,-65.595806
108903,MeerKAT:array_1:20250715T141354Z,ex_ASASSN-V_J151253.14-314549.0,25,639.99595028162,0.014260197960740902,180.637,1,2,15.214760666666667,-31.763619999999996
96714,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131831.2-020908,33,623.9975724816322,-0.06926381866645581,180.18925,3,1,13.308633466666667,-2.1521350000000004
81026,MeerKAT:array_1:20250729T055516Z,Gaia_4669698386509344000,3,608.0173121094704,-0.059077962980212305,179.80057,1,1,4.097910474069144,-65.90062284566974
81023,MeerKAT:array_1:20250729T055516Z,Gaia_4669682271792006784,2,608.0173080563545,-0.0427805938822227,179.69978,2,1,4.1354098070110155,-66.07965236400103
2186,MeerKAT:array_1:20250705T180344Z,Gaia_5820011368515962496,49,549.9945704936981,0.0468549361567201,177.83232,2,1,15.655529328734405,-69.41121528591228
78413,MeerKAT:array_1:20250729T031818Z,Gaia_4669818886111750144,4,599.9701920747757,-0.014260197960740902,176.22763,3,1,4.168433679843099,-65.39422479625793
179436,MeerKAT:array_1:20250713T145219Z,Gaia_6440692481309881728,26,599.9437444806099,0.0040743422744974,175.86906,3,1,19.677006958226457,-63.69271251192382
81099,MeerKAT:array_1:20250729T055516Z,Gaia_4669063418544615296,62,608.0173060297966,-0.0325947381959792,175.78041,1,1,4.221681056807896,-65.62459206214352
108898,MeerKAT:array_1:20250715T141354Z,ex_CRTS_J151153.7-310950,22,639.995951294899,0.0101858556862435,175.6505,1,2,15.198244599999999,-31.164175999999998
2153,MeerKAT:array_1:20250705T180344Z,Gaia_5820048889351878272,16,549.9945704936981,0.0468549361567201,175.36028,2,1,15.708524561717715,-68.92145643827737
78421,MeerKAT:array_1:20250729T031818Z,Gaia_4668949584729837440,8,599.9701920747757,-0.014260197960740902,175.19324,3,1,4.1879017053843155,-66.14794629130381
67312,MeerKAT:array_1:20250707T173400Z,Gaia_6144299438211598336,35,599.2500233054161,0.044817765019471406,174.62718,1,1,12.1934485100346,-44.44684484240833
51003,MeerKAT:array_1:20250729T055516Z,Gaia_4669813835230199552,8,576.0164030790329,-0.0631523052547097,173.356,3,1,4.1874627137203255,-65.49506827709992
65358,MeerKAT:array_1:20250705T060310Z,Gaia_6441068101970626176,20,599.250052690506,-0.0366690804704766,172.86627,1,3,19.67853894165212,-63.63821706071382
123602,MeerKAT:array_1:20250729T170839Z,Gaia_1468280307246645504,34,647.9680096507072,-0.012223026823492201,170.08109,1,1,13.499489043883964,30.776288047863186
113973,MeerKAT:array_1:20250710T060816Z,Gaia_5599317085346709632,13,647.223634660244,0.0325947381959792,169.77519,2,1,7.609315358411607,-30.164357023496013
78415,MeerKAT:array_1:20250729T031818Z,Gaia_4669042557886501376,5,599.9701920747757,-0.014260197960740902,167.49452,3,1,4.217418986775821,-65.84303965623303
83916,MeerKAT:array_1:20250710T060816Z,Gaia_5598384218450144896,32,615.223913192749,0.034631909333227906,167.48999,3,1,7.625629329276853,-31.036665536099974
76354,MeerKAT:array_1:20250723T012407Z,Gaia_4655481048352687616,42,599.9432033896446,-0.0264832247842331,167.25868,3,2,4.848741303180336,-68.94464122084017
81090,MeerKAT:array_1:20250729T055516Z,Gaia_4669841799760636416,56,608.0173100829124,-0.05092927843121751,167.01445,1,1,4.146595472178864,-65.17734267656826
179455,MeerKAT:array_1:20250713T145219Z,Gaia_6441477189014977664,45,599.9437444806099,0.0040743422744974,166.32341,3,1,19.62500889482548,-63.345943666155314
79482,MeerKAT:array_1:20250710T060816Z,Gaia_5599277331128504064,55,605.2497250437737,-0.0264832247842331,164.8043,1,1,7.660368968395012,-30.27873998052398
79481,MeerKAT:array_1:20250710T060816Z,Gaia_5599271902288558336,36,605.2497331500053,-0.044817765019471406,164.01402,1,1,7.6367335166123,-30.229050916148555
113975,MeerKAT:array_1:20250710T060816Z,Gaia_5599216342594110336,17,647.2236306071281,0.06722664752920711,163.18143,1,1,7.6061572980233665,-30.399488844792774
19653,MeerKAT:array_1:20250729T055516Z,Gaia_4669679763531089280,46,544.0154545307159,0.081486845489948,162.56668,4,1,4.130544250789143,-66.19270468726856
67314,MeerKAT:array_1:20250707T173400Z,Gaia_6144523257546777472,52,599.250027358532,0.07944967435269931,161.76884,1,2,12.185318447214762,-43.99892998420585
184899,MeerKAT:array_1:20250723T015429Z,Gaia_4661480464851111680,26,613.1960349678993,0.0020371711372487,160.99567,2,1,5.068606543978346,-67.61367442381386
19678,MeerKAT:array_1:20250729T055516Z,Gaia_4669674953167724544,55,544.0154555439949,0.07741250321545061,160.2906,2,1,4.11296482753483,-66.26936076310652
19621,MeerKAT:array_1:20250729T055516Z,ex_LEDA_308423,34,543.9845434427261,-0.0713009898037045,158.0511,2,1,4.211166666666667,-65.985556
19566,MeerKAT:array_1:20250729T055516Z,Gaia_4669817580441686144,12,544.0154545307159,0.081486845489948,157.22507,4,1,4.166635564075551,-65.44458280357456
19602,MeerKAT:array_1:20250729T055516Z,Gaia_4669742882370510976,27,543.9845454692841,-0.081486845489948,156.30855,2,1,4.067446852461383,-65.91400224334261
83922,MeerKAT:array_1:20250710T060816Z,Gaia_5599267607321610240,62,615.2239071130753,0.081486845489948,154.76768,2,1,7.6422946886559515,-30.284899804562794
89963,MeerKAT:array_1:20250723T045553Z,Gaia_4662055681230709888,13,613.196018755436,-0.022408882509735703,154.27562,4,2,5.114643261502846,-66.04781112790462
81083,MeerKAT:array_1:20250729T055516Z,Gaia_4668947007750901120,51,608.0173050165176,-0.030557567058730504,153.85043,2,1,4.22273698145336,-66.00010432971784
19682,MeerKAT:array_1:20250729T055516Z,Gaia_4668952058632374656,57,544.0154545307159,0.081486845489948,153.34337,4,1,4.186453100442643,-66.05871873116666
43730,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153331.85-331131.8,26,569.5383151173592,0.0101858556862435,153.24257,2,1,15.55884666666667,-33.19218
68113,MeerKAT:array_1:20250710T060816Z,Gaia_5598525505696721024,3,599.2970060110092,-0.038706251607725305,153.15648,2,1,7.666396119028038,-30.337600371044505
179411,MeerKAT:array_1:20250713T145219Z,Gaia_6441451973263491712,1,599.9437444806099,0.0040743422744974,153.13046,3,1,19.62331094610222,-63.66446856992857
76324,MeerKAT:array_1:20250723T012407Z,Gaia_4655250322745151616,29,599.9432054162025,-0.040743422744974,152.34479,3,2,4.9842057600194325,-69.58903646861484
19582,MeerKAT:array_1:20250729T055516Z,Gaia_4669673441339225216,18,544.0154555439949,0.07741250321545061,151.46754,2,1,4.119545214141277,-66.26449045799765
120556,MeerKAT:array_1:20250723T012407Z,Gaia_4655302515195174272,48,647.9679822921753,-0.048892107293968805,150.01126,1,2,4.963464678154869,-69.01022771883325
100766,MeerKAT:array_1:20250723T022503Z,ex_BSDL_1784,31,623.9690760374069,0.0101858556862435,149.83395,1,3,5.4519833333333345,-69.515333
19553,MeerKAT:array_1:20250729T055516Z,Gaia_4669696217549777024,7,544.0154545307159,0.081486845489948,149.53165,4,1,4.075996947023834,-65.89093882974024
51135,MeerKAT:array_1:20250729T055516Z,Gaia_4669745356271672192,59,576.0163919329643,-0.0183345402352383,149.26381,3,1,4.051597110271225,-65.88873053507297
136,MeerKAT:array_1:20250702T175345Z,ex_LEDA_617235,24,551.9485249519348,-0.0264832247842331,149.18579,4,1,14.1102778,-37.81444400000001
8096,MeerKAT:array_1:20250714T160406Z,Gaia_6144611081037931904,7,549.9937183260918,0.0264832247842331,149.02116,1,1,12.24118483942694,-44.58691311955527
81038,MeerKAT:array_1:20250729T055516Z,Gaia_4669704395167601920,13,608.0173029899597,-0.022408882509735703,148.95018,1,1,4.089330357609727,-65.75709344094419
24452,MeerKAT:array_1:20250715T135202Z,ex_CRTS_J153443.6-330420,19,554.7929864525795,0.0101858556862435,147.69052,3,1,15.578744800000003,-33.072493
24461,MeerKAT:array_1:20250715T135202Z,ex_ASASSN-V_J153339.64-330209.6,28,554.7929864525795,0.0101858556862435,146.66277,3,1,15.561012,-33.03601
19555,MeerKAT:array_1:20250729T055516Z,Gaia_4669813835230199552,8,543.9845454692841,-0.081486845489948,146.55264,2,1,4.1874627137203255,-65.49506827709992
113702,MeerKAT:array_1:20250707T175557Z,ex_V4365_Sgr,3,647.967808008194,-0.081486845489948,146.01273,2,3,18.530726133333335,-23.931911
68112,MeerKAT:array_1:20250710T060816Z,Gaia_5598525505696721024,3,599.2032564282417,-0.028520395921481805,145.57497,2,1,7.666396119028038,-30.337600371044505
803,MeerKAT:array_1:20250702T183548Z,ex_LEDA_690992,59,551.9484337568283,-0.038706251607725305,143.86676,1,1,16.605055533333335,-32.489167
19574,MeerKAT:array_1:20250729T055516Z,Gaia_4669791226522616960,15,543.9845434427261,-0.0733381609409532,143.63994,2,1,4.094943305570081,-65.27244163902667
76292,MeerKAT:array_1:20250723T012407Z,Gaia_4655265234874516352,15,599.9432033896446,-0.0264832247842331,141.37282,3,2,4.963446978607777,-69.44564320150494
68170,MeerKAT:array_1:20250710T060816Z,Gaia_5598525471336985728,45,599.2970049977303,-0.028520395921481805,139.98999,2,1,7.665833977055321,-30.356464765566606
51027,MeerKAT:array_1:20250729T055516Z,Gaia_4669673441339225216,18,576.0163969993591,-0.038706251607725305,139.265,3,1,4.119545214141277,-66.26449045799765
67313,MeerKAT:array_1:20250707T173400Z,Gaia_6144680414692219648,38,599.250026345253,0.07944967435269931,139.25745,1,2,12.236824557992,-44.24219172575997
55302,MeerKAT:array_1:20250705T231238Z,Gaia_6441453794329653376,39,587.9920218586922,0.0264832247842331,139.15144,1,1,19.602747558001738,-63.69638635150585
113704,MeerKAT:array_1:20250707T175557Z,ex_ASASSN-V_J183157.21-242115.4,4,647.967808008194,-0.081486845489948,138.71786,2,3,18.532557999999998,-24.354270000000003
76284,MeerKAT:array_1:20250723T012407Z,Gaia_4655322718671293440,11,599.9432033896446,-0.0264832247842331,137.2658,3,2,4.851611814045074,-69.86857328818627
7305,MeerKAT:array_1:20250713T205023Z,Gaia_6757672445130624256,41,549.9948673844337,0.055003620705714906,137.09146,2,1,19.303664341705552,-32.443221044730905
