cluster,n,frac_rfi_label,frac_confined,median_freq_mhz,freq_span_mhz,median_snr,median_abs_drift,median_bandwidth_hz,median_n_beams,n_obs
85,2944,0.8182744565217391,0.01596467391304348,615.670472830534,536.0641501545906,19.252277499999998,0.014260197960740902,9.119510650634766,62.0,63
112,2939,0.8067369853691732,0.011908812521265737,615.2238432765007,440.04242104291916,20.595745,0.014260197960740902,9.119510650634766,62.0,63
117,2937,0.8052434456928839,0.0149812734082397,615.6708887815475,440.06909054517746,19.823568,0.012223026823492201,9.119510650634766,62.0,63
206,2933,0.8077054210705762,0.012274122059324924,615.6710620522499,416.0661250948906,20.395863,0.012223026823492201,9.119510650634766,62.0,63
57,2932,0.8260572987721692,0.01296043656207367,615.223862528801,440.0707371234894,21.378644,0.012223026823492201,9.119510650634766,63.0,63
65,2930,0.8095563139931741,0.015017064846416382,615.671112716198,536.0641501545906,20.122879,0.012223026823492201,9.119510650634766,62.0,63
203,2930,0.8136518771331058,0.010921501706484642,615.6709485650063,440.0707371234894,20.128708,0.012223026823492201,9.119510650634766,62.0,63
167,2926,0.8123718386876282,0.012303485987696514,613.1964990496635,536.0641501545906,21.1083365,0.012223026823492201,8.106231689453125,62.0,63
37,2925,0.8157264957264957,0.014700854700854702,615.670956671238,440.06425112485886,20.621391,0.012223026823492201,9.119510650634766,62.0,63
40,2925,0.8143589743589743,0.012991452991452991,613.1962062120438,536.0625025629997,21.117437,0.012223026823492201,9.119510650634766,62.0,63
99,2925,0.8061538461538461,0.017435897435897435,613.1961879730225,536.0625025629997,21.834694,0.012223026823492201,9.119510650634766,63.0,63
171,2924,0.8177154582763337,0.009917920656634747,615.223862528801,440.0690895318985,21.9357445,0.012223026823492201,8.106231689453125,63.0,63
33,2923,0.826890181320561,0.013684570646595963,613.1965497136116,416.0661250948906,22.265944,0.012223026823492201,9.119510650634766,63.0,63
110,2923,0.8152582962709545,0.011973999315771467,615.6708979010582,440.04242104291916,21.320938,0.014260197960740902,9.119510650634766,62.0,63
70,2923,0.8132056106739651,0.009921313718782073,619.319514811039,536.0625025629997,20.914007,0.012223026823492201,9.119510650634766,62.0,63
3,2922,0.8127994524298425,0.014373716632443531,613.1962006390095,536.0641501545906,20.28875,0.012223026823492201,9.119510650634766,62.0,63
13,2921,0.813420061622732,0.01437863745292708,615.670956671238,536.0625025629997,20.218193,0.014260197960740902,9.119510650634766,62.0,63
115,2921,0.8192399863060595,0.012324546388223211,613.1961768269539,440.06604462862015,19.269339,0.012223026823492201,8.106231689453125,62.0,63
195,2921,0.8171858952413557,0.017117425539198903,613.1960552334785,536.0623556375504,20.34703,0.012223026823492201,8.106231689453125,63.0,63
119,2921,0.8096542280041081,0.015405682985279013,613.1961069107056,536.0625025629997,20.871784,0.012223026823492201,9.119510650634766,62.0,63
175,2919,0.8098663926002055,0.009934909215484755,615.2238574624062,416.06643414497375,19.44421,0.012223026823492201,9.119510650634766,62.0,63
104,2918,0.8128855380397533,0.016792323509252912,615.6704186201096,440.0424200296402,20.1051175,0.012223026823492201,9.119510650634766,62.0,63
9,2914,0.8143445435827041,0.014070006863417982,615.6708887815475,536.0625025629997,20.865091,0.012223026823492201,9.119510650634766,62.0,63
59,2912,0.8052884615384616,0.01201923076923077,615.6703269183636,440.0690895318985,19.757593999999997,0.012223026823492201,9.119510650634766,62.0,63
61,2912,0.8207417582417582,0.010302197802197802,615.2238574624062,440.0707371234894,19.974766,0.012223026823492201,9.119510650634766,63.0,63
