cluster,n,frac_rfi_label,frac_confined,median_freq_mhz,freq_span_mhz,median_snr,median_abs_drift,median_bandwidth_hz,median_n_beams,n_obs
13,2467,0.8248885285772193,0.013781921361978111,599.9696418642998,132.58472907543182,26.920319,0.03422447510577816,8.106231689453125,63.0,76
114,2466,0.8248175182481752,0.014193025141930252,599.969635784626,132.58473008871078,28.6752265,0.03422447510577816,8.106231689453125,63.0,76
116,2463,0.8116118554608202,0.014210312626877792,599.9629856348038,132.58525091409683,26.473534,0.03422447510577816,8.106231689453125,62.0,76
56,2461,0.810646078829744,0.01259650548557497,599.9775758385658,132.58443117141724,25.805391,0.03422447510577816,8.106231689453125,63.0,76
96,2458,0.8112286411716843,0.013832384052074858,599.9769040346146,132.58492767810822,26.4390745,0.03422447510577816,8.106231689453125,62.0,76
69,2456,0.8220684039087948,0.011400651465798045,599.9758198261261,132.58502596616745,26.6956645,0.03422447510577816,8.106231689453125,63.0,76
100,2456,0.8273615635179153,0.008957654723127036,599.9706019461155,132.5850249528885,25.8651475,0.03422447510577816,8.106231689453125,63.0,76
38,2454,0.8211083944580277,0.011409942950285249,599.9761572480202,132.5836671590805,25.8780545,0.03422447510577816,8.106231689453125,63.0,76
40,2451,0.813953488372093,0.01346389228886169,599.9828763008118,132.58492970466614,27.478142,0.03422447510577816,8.106231689453125,63.0,76
130,2449,0.8280930992241732,0.01347488770926909,599.9704139828682,132.58473008871078,28.326809,0.03422447510577816,8.106231689453125,63.0,76
48,2448,0.8259803921568627,0.011029411764705883,599.9702974557877,132.58366817235947,26.94269,0.03422447510577816,8.106231689453125,63.0,76
73,2447,0.825091949325705,0.014303228442991417,599.9771178364754,132.58422446250916,28.646837,0.03422447510577816,8.106231689453125,63.0,76
52,2446,0.8139820114472608,0.014309076042518397,599.9693561196327,132.5850249528885,26.592644999999997,0.03422447510577816,8.106231689453125,63.0,76
28,2445,0.8139059304703476,0.013087934560327199,599.9807707071304,131.0702681541443,25.880295,0.03422447510577816,8.106231689453125,63.0,76
84,2440,0.8147540983606557,0.015983606557377048,599.9663107097149,132.58547991514206,26.500967,0.03422447510577816,8.106231689453125,62.0,76
101,2439,0.8109881098810988,0.013530135301353014,599.9827557206154,132.58493679761887,27.045351,0.03422447510577816,8.106231689453125,63.0,76
22,2437,0.8141157160443168,0.013130898645876077,599.9807696938515,132.58492970466614,27.072046,0.03422447510577816,8.106231689453125,63.0,76
18,2436,0.8255336617405583,0.011904761904761904,590.0458217859268,132.58472907543182,25.917681,0.03422447510577816,8.106231689453125,63.0,76
2,2435,0.8197125256673511,0.018480492813141684,599.9710908532143,132.58472907543182,27.388458,0.03422447510577816,8.106231689453125,63.0,76
9,2434,0.813886606409203,0.01437962202136401,599.9700071513653,132.58502596616745,25.222040999999997,0.03422447510577816,8.106231689453125,63.0,76
20,2434,0.8044371405094495,0.011503697617091208,599.962548404932,132.58473008871078,25.236838499999998,0.03422447510577816,8.106231689453125,62.0,76
32,2433,0.8212083847102343,0.011097410604192354,599.9707970023155,132.58473008871078,28.081982,0.03422447510577816,8.106231689453125,63.0,76
46,2433,0.8392930538429922,0.010686395396629675,599.9708334803581,132.58452033996582,27.790613,0.03422447510577816,8.106231689453125,63.0,76
94,2433,0.8281956432387998,0.013152486642005754,599.969478726387,132.58515465259552,27.633625,0.03422447510577816,8.106231689453125,63.0,76
24,2431,0.8095433977786919,0.017688194158782394,599.9749321937561,132.5852488875389,25.248281,0.03422447510577816,8.106231689453125,63.0,76
112,2430,0.8333333333333334,0.014814814814814815,599.9706019461155,132.58452033996582,27.3623445,0.03422447510577816,8.106231689453125,63.0,76
58,2427,0.8199423156159868,0.012360939431396786,599.9811567664146,132.58535528182983,26.165543,0.03422447510577816,8.106231689453125,62.0,76
63,2426,0.8190436933223413,0.019373454245671887,599.9695070981979,132.58525091409683,26.5133285,0.03422447510577816,8.106231689453125,63.0,76
30,2426,0.8330585325638912,0.015251442704039572,599.9702077805996,132.58525496721268,27.7503955,0.03422447510577816,8.106231689453125,64.0,76
50,2426,0.8161582852431987,0.011541632316570486,599.9700481891632,132.5838971734047,26.193006500000003,0.03422447510577816,8.106231689453125,63.0,76
61,2426,0.8297609233305854,0.012778235779060182,599.9794949889183,132.58481013774872,25.7994505,0.03422447510577816,8.106231689453125,63.0,76
81,2423,0.8204704911267025,0.012381345439537762,599.9624901413918,132.5852671265602,25.54394,0.03422447510577816,8.106231689453125,62.0,76
125,2423,0.8345026826248453,0.009492364836978951,599.9773387312889,132.5852671265602,25.873613,0.03422447510577816,8.106231689453125,63.0,76
89,2423,0.8291374329343789,0.01361947998349154,599.9710908532143,132.58451932668686,27.290258,0.03422447510577816,8.106231689453125,63.0,76
109,2422,0.8133773740710157,0.006606110652353427,599.9767616689205,132.58492970466614,27.6303015,0.03422447510577816,8.106231689453125,63.0,76
77,2420,0.8206611570247934,0.013223140495867768,599.9771330356598,132.584854722023,26.0159705,0.03422447510577816,8.106231689453125,63.0,76
104,2420,0.8223140495867769,0.015702479338842976,599.9771583676338,132.58515465259552,27.0805355,0.03422447510577816,8.106231689453125,63.0,76
34,2420,0.8194214876033058,0.019834710743801654,599.9699858725071,132.58526611328125,26.673764,0.03422447510577816,8.106231689453125,62.0,76
37,2419,0.8189334435717238,0.009921455146754857,599.9829887747765,132.5852671265602,25.598602,0.03422447510577816,8.106231689453125,62.0,76
118,2419,0.8284415047540306,0.015295576684580404,599.8500972390175,132.58452033996582,27.005363,0.03422447510577816,8.106231689453125,63.0,76
141,2419,0.8135593220338984,0.011988424968995453,599.9750345349312,132.58517795801163,27.2617,0.03422447510577816,8.106231689453125,63.0,76
75,2418,0.8217535153019024,0.01488833746898263,595.6504399776459,132.5850249528885,26.977073500000003,0.03422447510577816,8.106231689453125,63.0,76
68,2418,0.8176178660049628,0.015301902398676593,599.9771715402603,135.29620784521103,25.939519,0.03422447510577816,8.106231689453125,63.0,76
71,2418,0.8271298593879239,0.013647642679900745,599.975888222456,132.58502596616745,25.511136999999998,0.03422447510577816,8.106231689453125,63.0,76
11,2418,0.8287841191066998,0.01240694789081886,599.9730115234852,135.862724006176,26.8344585,0.03422447510577816,8.106231689453125,63.0,76
139,2417,0.8158874637980968,0.014480761274306992,599.9705011248589,132.58358001708984,29.375824,0.03422447510577816,8.106231689453125,63.0,76
26,2416,0.8269867549668874,0.010347682119205299,599.9710057377815,132.58525091409683,25.317249,0.03422447510577816,8.106231689453125,63.0,76
92,2413,0.8350600911728139,0.010360547036883548,599.9828773140907,132.58493679761887,27.65681,0.03422447510577816,8.106231689453125,63.0,76
5,2413,0.8259428097803564,0.012018234562784915,599.9701181054115,132.58366817235947,25.838736,0.03422447510577816,8.106231689453125,62.0,76
45,2412,0.8113598673300166,0.019071310116086235,599.9764044880867,131.07013642787933,27.5154225,0.03422447510577816,8.106231689453125,63.0,76
54,2410,0.8078838174273859,0.012863070539419087,599.9693545997143,132.58492970466614,25.701893,0.03422447510577816,8.106231689453125,62.0,76
127,2409,0.8314653383146534,0.010792860107928601,599.9624739289284,132.58525091409683,25.128883,0.03422447510577816,8.106231689453125,63.0,76
90,2409,0.8314653383146534,0.009962640099626401,592.0515740513802,132.58525091409683,29.652899,0.03422447510577816,8.106231689453125,63.0,76
7,2409,0.8194271481942715,0.012868410128684102,599.9851369261742,132.58358001708984,26.011972,0.03422447510577816,8.106231689453125,63.0,76
42,2404,0.8144758735440932,0.015806988352745424,599.9433528482914,132.58502596616745,27.325401499999998,0.03422447510577816,8.106231689453125,63.0,76
86,2403,0.8243861839367458,0.011652101539741989,599.9705811738968,132.58502596616745,26.718689,0.03422447510577816,8.106231689453125,63.0,76
79,2401,0.8146605581007913,0.014577259475218658,599.9769263267517,132.5852671265602,25.440775,0.03422447510577816,8.106231689453125,63.0,76
107,2397,0.8281184814351272,0.012098456403838132,599.9704160094261,132.58502596616745,27.491194,0.03422447510577816,8.106231689453125,63.0,76
15,2395,0.8317327766179541,0.012943632567849687,599.9628103375435,132.58472907543182,27.060253,0.03422447510577816,8.106231689453125,63.0,76
132,2392,0.8214882943143813,0.013795986622073578,599.9627140760422,132.58422446250916,26.043152999999997,0.03422447510577816,8.106231689453125,62.5,76
65,2391,0.8109577582601422,0.012965286491007947,599.9624759554863,132.58554577827454,25.173418,0.03422447510577816,8.106231689453125,63.0,76
120,2390,0.8305439330543933,0.016317991631799162,599.9628599882126,132.58473008871078,25.140034,0.03422447510577816,8.106231689453125,63.0,76
138,2383,0.8115820394460763,0.011330255979857323,599.9700046181679,132.58524990081787,27.570684,0.03422447510577816,8.106231689453125,63.0,76
0,2378,0.8204373423044575,0.012615643397813289,599.9827557206154,132.58492970466614,26.648865,0.03422447510577816,8.106231689453125,63.0,76
136,2378,0.8267451640033642,0.012615643397813289,599.9625063538551,132.58526611328125,27.1595105,0.03422447510577816,8.106231689453125,63.0,76
123,2366,0.8119188503803888,0.011834319526627219,599.9785116016865,132.58502596616745,25.998329,0.03422447510577816,8.106231689453125,63.0,76
124,615,0.8715447154471545,0.0065040650406504065,587.9933259487152,115.9974507689476,17.920103,0.0,5.066394805908203,64.0,70
135,610,0.8819672131147541,0.003278688524590164,595.6508381962776,111.98764652013779,17.428651000000002,0.0,5.066394805908203,64.0,68
1,606,0.863036303630363,0.006600660066006601,599.2500415444374,115.98863625526428,18.6402735,0.0,5.066394805908203,64.0,70
137,598,0.8779264214046822,0.0016722408026755853,599.2500415444374,115.99653577804565,16.7440375,0.0,5.066394805908203,64.0,71
108,587,0.8977853492333902,0.0034071550255536627,599.2500415444374,116.03847134113312,16.856163,0.0,5.066394805908203,64.0,69
66,586,0.8668941979522184,0.005119453924914676,599.9689771533012,113.99353963136673,16.827679500000002,0.0,5.066394805908203,64.0,71
87,585,0.8871794871794871,0.003418803418803419,599.2500415444374,115.9889909029007,17.774593,0.0,5.066394805908203,64.0,69
80,580,0.903448275862069,0.0,587.989884853363,115.98854404687881,17.535124000000003,0.0,5.066394805908203,64.0,69
133,579,0.8566493955094991,0.010362694300518135,599.9700481891632,116.00211691856384,16.274788,0.0,5.066394805908203,64.0,68
43,579,0.8739205526770294,0.0034542314335060447,592.0516348481178,115.99648714065552,16.771652,0.0,5.066394805908203,64.0,69
91,575,0.871304347826087,0.0052173913043478265,599.2500415444374,111.9868632555008,18.894213,0.0,5.066394805908203,64.0,68
8,574,0.8693379790940766,0.008710801393728223,599.9626461863518,113.99308061599731,19.301749,0.0,5.066394805908203,64.0,66
55,573,0.8900523560209425,0.008726003490401396,587.9934019446373,115.98850452899933,18.207048,0.0,5.066394805908203,64.0,71
6,571,0.8581436077057794,0.005253940455341506,599.9433077573776,113.9927259683609,17.412184,0.0,6.079673767089844,64.0,70
27,571,0.8896672504378283,0.0070052539404553416,599.852511882782,115.9974507689476,17.580849,0.0,5.066394805908203,64.0,68
140,570,0.8824561403508772,0.005263157894736842,599.9813143312931,114.38907408714294,15.526993999999998,0.0,5.066394805908203,64.0,69
51,569,0.8646748681898067,0.007029876977152899,599.9429298043251,115.9974507689476,16.64792,0.0,5.066394805908203,64.0,71
44,569,0.8857644991212654,0.0,599.9751115441322,111.98777824640274,16.995577,0.0,5.066394805908203,64.0,70
93,568,0.8714788732394366,0.0017605633802816902,599.9624820351601,113.98375236988068,20.088200999999998,0.0,5.066394805908203,64.0,70
78,567,0.8641975308641975,0.003527336860670194,599.9431081414223,115.99648714065552,16.571213,0.0,5.066394805908203,64.0,68
119,566,0.892226148409894,0.0035335689045936395,599.9429156184196,115.98848628997803,20.5043375,0.0,5.066394805908203,64.0,69
67,566,0.8780918727915195,0.00530035335689046,599.9628427624702,115.99699175357819,17.822468,0.0,5.066394805908203,64.0,65
36,565,0.8778761061946903,0.005309734513274336,587.9865481257439,115.99299132823944,18.91445,0.0,5.066394805908203,64.0,70
88,563,0.8845470692717584,0.003552397868561279,599.2500415444374,115.9974507689476,17.78585,0.0,6.079673767089844,64.0,72
62,563,0.8632326820603907,0.0053285968028419185,599.2500415444374,115.99653577804565,16.994965,0.0,5.066394805908203,64.0,71
142,562,0.8861209964412812,0.0035587188612099642,599.9626532793045,113.99353963136673,16.8784075,0.0,6.079673767089844,64.0,71
76,561,0.8716577540106952,0.008912655971479501,599.9886894822121,115.9889909029007,16.541853,0.0,5.066394805908203,64.0,70
25,560,0.8553571428571428,0.005357142857142857,599.2500415444374,115.99663710594177,16.7347945,0.0,5.066394805908203,64.0,72
47,559,0.8711985688729875,0.008944543828264758,600.0453408956528,111.98696458339691,17.54793,0.0,5.066394805908203,64.0,69
35,559,0.851520572450805,0.0017889087656529517,599.9433077573776,115.98944991827011,17.973639,0.0,5.066394805908203,64.0,69
126,559,0.8640429338103757,0.0035778175313059034,599.2500435709953,113.99308061599731,18.450321,0.0,6.079673767089844,64.0,73
72,558,0.8727598566308243,0.005376344086021506,599.9430843293667,115.9974507689476,17.3479375,0.0,5.066394805908203,64.0,67
31,557,0.8904847396768402,0.0017953321364452424,587.99333101511,115.98853492736816,16.476917,0.0,5.066394805908203,64.0,71
64,557,0.8779174147217235,0.0,599.2500415444374,113.99353963136673,18.235435,0.0,5.066394805908203,64.0,69
12,555,0.8666666666666667,0.0036036036036036037,599.2500415444374,111.98731923103333,16.933556,0.0,5.066394805908203,64.0,68
19,553,0.8806509945750453,0.0054249547920434,599.9628427624702,115.9889909029007,17.92671,0.0,5.066394805908203,64.0,73
10,552,0.8659420289855072,0.007246376811594203,599.9626461863518,115.98850452899933,18.266681499999997,0.0,5.066394805908203,64.0,74
17,552,0.8586956521739131,0.009057971014492754,599.9625600576401,115.98944991827011,16.508597,0.0,5.066394805908203,64.0,72
33,551,0.8729582577132486,0.009074410163339383,599.2500415444374,113.99353963136673,19.034119,0.0,5.066394805908203,64.0,71
21,551,0.8838475499092558,0.0054446460980036296,599.9429156184196,113.99353963136673,17.151714,0.0,5.066394805908203,64.0,70
95,550,0.8672727272727273,0.0018181818181818182,599.943011879921,115.99648714065552,16.025674000000002,0.0,5.066394805908203,64.0,68
113,550,0.8909090909090909,0.0018181818181818182,599.9528994560242,115.9974507689476,18.738815,0.0,5.066394805908203,64.0,69
85,547,0.8628884826325411,0.0018281535648994515,599.9433320760727,115.9965448975563,16.898258,0.0,5.066394805908203,64.0,67
23,546,0.8772893772893773,0.003663003663003663,599.2500410377979,115.9974507689476,19.3480865,0.0,5.066394805908203,64.0,66
128,545,0.8660550458715597,0.005504587155963303,599.9768604636192,111.98777824640274,16.91407,0.0,5.066394805908203,63.0,68
49,542,0.8819188191881919,0.007380073800738007,599.9627617001534,115.98944991827011,17.857236999999998,0.0,5.066394805908203,64.0,67
29,541,0.8983364140480592,0.0036968576709796672,599.9429298043251,113.99259829521179,17.18017,0.0,5.066394805908203,64.0,71
121,541,0.8632162661737524,0.005545286506469501,599.2500435709953,115.99663710594177,16.223377,0.0,5.066394805908203,64.0,71
53,540,0.8925925925925926,0.016666666666666666,599.9529030025005,113.99263375997543,18.285608,0.0,5.066394805908203,64.0,70
41,540,0.8740740740740741,0.005555555555555556,599.9432530403137,115.99653577804565,18.4313585,0.0,5.066394805908203,64.0,71
131,540,0.8555555555555555,0.005555555555555556,599.9755447208881,115.98863625526428,17.734862,0.0,5.066394805908203,64.0,71
74,536,0.8843283582089553,0.005597014925373134,599.9626532793045,113.9927259683609,16.7472995,0.0,5.066394805908203,64.0,65
82,535,0.8859813084112149,0.001869158878504673,599.9700481891632,111.98777824640274,18.592268,0.0,5.066394805908203,64.0,67
39,535,0.8822429906542056,0.001869158878504673,599.9432317614555,115.9974507689476,18.731466,0.0,5.066394805908203,64.0,71
70,534,0.8764044943820225,0.0056179775280898875,599.9797944128513,113.99353963136673,16.0377065,0.0,5.066394805908203,64.0,69
110,522,0.8773946360153256,0.0019157088122605363,599.2500415444374,115.9974507689476,16.392998,0.0,5.066394805908203,64.0,68
117,522,0.8793103448275862,0.0019157088122605363,599.9626563191414,113.9927259683609,17.8405495,0.0,5.066394805908203,64.0,70
99,522,0.8869731800766284,0.009578544061302681,599.2500415444374,113.99308061599731,16.741512,0.0,5.066394805908203,64.0,72
3,520,0.8903846153846153,0.007692307692307693,599.2500415444374,115.98944991827011,17.8084975,0.0,5.066394805908203,64.0,68
57,520,0.8769230769230769,0.0019230769230769232,587.993382692337,111.98763638734818,19.9586635,0.0,5.066394805908203,64.0,70
14,517,0.8800773694390716,0.0038684719535783366,588.039793908596,115.9889909029007,17.661842,0.0,5.066394805908203,64.0,68
105,517,0.8916827852998066,0.0,599.9700481891632,111.98731923103333,17.1349,0.0,5.066394805908203,64.0,68
115,515,0.8524271844660194,0.001941747572815534,607.275917172432,115.99650537967682,17.013056,0.0,5.066394805908203,64.0,67
59,512,0.875,0.0078125,599.2500415444374,115.9974507689476,16.992597500000002,0.0,5.066394805908203,64.0,66
97,502,0.8565737051792829,0.0,600.0224858820438,111.9875340461731,15.9472415,0.0,5.066394805908203,64.0,69
102,499,0.875751503006012,0.01002004008016032,599.962666451931,111.98764652013779,18.341986,0.0,5.066394805908203,64.0,68
144,347,0.861671469740634,0.005763688760806916,599.9818164110184,131.07013642787933,29.11051,0.03422447510577816,8.106231689453125,64.0,74
184,168,0.44642857142857145,0.1130952380952381,575.9988743662834,125.00071096420288,33.717855,0.2010687912464467,21.278858184814453,28.0,44
185,120,0.775,0.041666666666666664,599.5491984784603,115.98863625526428,32.0704825,0.0,6.079673767089844,64.0,43
143,91,0.8791208791208791,0.0,587.9772979021072,115.98765540122986,16.128477,0.0,5.066394805908203,64.0,43
147,67,0.9402985074626866,0.0,551.9998252391815,11.99999725818634,95.05107,0.22245908818755805,7.092952728271484,61.0,1
160,66,0.45454545454545453,0.0,624.0251742005348,101.98085916042328,15.599039999999999,0.0,13.679265975952148,26.0,31
181,59,1.0,0.0,552.0002062320709,0.0,128.48799,0.15401013797600172,21.278858184814453,61.0,1
146,53,1.0,0.0,574.9953705072403,0.0,2945.6375,0.1454540191995572,23.305416107177734,64.0,1
186,52,1.0,0.0,544.0,0.0,10715011.0,0.0,3.039836883544922,64.0,3
182,52,1.0,0.0,575.999852180481,0.0,82.239045,0.09411730654088994,23.305416107177734,64.0,1
148,48,0.9791666666666666,0.020833333333333332,552.0000815987587,23.99882620573044,154.52783,0.0,17.22574234008789,47.0,2
175,47,0.9361702127659575,0.02127659574468085,576.0407248139381,48.00457614660263,50.96387,0.32513251350489253,5.066394805908203,64.0,3
164,46,0.0,0.08695652173913043,633.7495718598366,2.3305416107177734e-05,9.3512155,0.01711223755288908,22.292137145996094,17.0,1
171,45,1.0,0.0,574.9992452859879,73.0040163397789,16818.902,0.0,5.066394805908203,64.0,7
154,38,0.4473684210526316,0.10526315789473684,624.0465650260448,131.04712384939194,7.4577497,0.1711223755288908,3.546476364135742,26.5,16
166,32,0.0,0.6875,647.2422480881214,80.04703468084335,7.58916465,0.2951860977873366,10.132789611816406,2.0,5
179,29,0.7241379310344828,0.0,551.9998951554298,11.99999725818634,97.862,0.2909080383991144,23.305416107177734,36.0,2
183,29,0.06896551724137931,0.5517241379310345,615.2238797545433,96.0238184928894,59.075047,0.10267342531733448,12.159347534179688,1.0,12
157,28,1.0,0.0,544.0,0.0,10769553.5,0.0,3.039836883544922,64.0,3
156,28,1.0,0.0,544.0,0.0,10794437.0,0.0,3.039836883544922,64.0,3
158,27,1.0,0.0,544.0,0.0,11102293.0,0.0,3.039836883544922,64.0,3
170,25,1.0,0.0,574.9984123706818,0.0,9738.806,0.0,5.066394805908203,64.0,1
159,24,1.0,0.0,544.0,0.0,10548248.0,0.0,3.039836883544922,64.0,3
180,22,0.7727272727272727,0.0,564.00021058321,8.106231689453125e-06,34.047741,0.16256625675244626,21.278858184814453,48.0,1
178,22,0.0,0.0,551.9994270205498,0.0,56.196028,0.09411730654088994,30.39836883544922,24.0,1
