file,row,obsid,sourceName,frequency,driftRate,snr,n_beams,f12_bandwidth_hz
lband_short,73595,MeerKAT:array_1:20250706T043733Z,ex_SDSS_J002236.37+003432.8,934.860033556819,0.2972720635960235,8.849654,3,9.566545486450195
lband_short,247771,MeerKAT:array_1:20250709T231329Z,Gaia_4216983476029890176,950.1556578725576,0.2460182595277436,8.849601,1,3.1888484954833984
lband_short,380651,MeerKAT:array_1:20250720T093812Z,Gaia_5096041132644918528,959.7074262350798,-0.0615045648819359,8.849546,1,19.13309097290039
lband_short,123040,MeerKAT:array_1:20250713T113750Z,Gaia_5096047660995203712,934.8011482805014,-0.08200608650924786,8.849498,1,4.783272743225098
lband_short,76438,MeerKAT:array_1:20250706T070740Z,Gaia_4802448025968408960,934.7802916169167,-0.07175532569559187,8.849295,1,9.566545486450195
lband_short,79368,MeerKAT:array_1:20250706T084548Z,Gaia_4802451496301985280,934.8549090772867,-0.2460182595277436,8.849112,1,3.1888484954833984
lband_short,322048,MeerKAT:array_1:20250713T083245Z,Gaia_5096063599618063872,950.3109882771969,0.1742629338321517,8.848963,1,3.1888484954833984
lband_short,217729,MeerKAT:array_1:20250706T141948Z,Gaia_4802447648011278464,951.5671330988407,-0.21526597708677564,8.848942,1,25.510787963867188
lband_short,303604,MeerKAT:array_1:20250711T235952Z,Gaia_4216977463075681792,959.8877205401659,0.16401217301849572,8.848882,2,3.1888484954833984
lband_short,73173,MeerKAT:array_1:20250706T040458Z,Gaia_2543790936217312512,934.8548166006804,0.3075228244096795,8.848781,3,4.783272743225098
lband_short,296669,MeerKAT:array_1:20250711T120252Z,Gaia_4814707030860701440,959.8479316830635,-0.37927815010527133,8.848772,1,11.160969734191895
lband_short,155386,MeerKAT:array_1:20250701T155031Z,Gaia_3607183469581311872,959.8236422240734,-0.15376141220483974,8.848758,1,15.944242477416992
lband_short,145891,MeerKAT:array_1:20250701T073022Z,Gaia_2536498352330645760,959.717872902751,-0.08200608650924786,8.84866,1,1.5944242477416992
lband_short,262696,MeerKAT:array_1:20250710T010019Z,Gaia_4216769002544089472,951.5550059080124,0.04100304325462393,8.848543,3,43.04945468902588
lband_short,98664,MeerKAT:array_1:20250710T010019Z,Gaia_4216956400555733120,934.8184158951044,0.3587766284779594,8.848491,1,27.105212211608887
lband_short,87729,MeerKAT:array_1:20250708T094824Z,Gaia_2973571545976875136,934.7439706325531,-0.13325989057752777,8.84808,1,4.783272743225098
lband_short,195902,MeerKAT:array_1:20250706T084548Z,Gaia_4802459639560047744,959.8599775582552,0.05125380406827991,8.848029,1,20.72751522064209
lband_short,368439,MeerKAT:array_1:20250719T233337Z,Gaia_4216760687487398016,959.7099167257547,0.20501521627311964,8.847706,1,47.83272743225098
lband_short,168954,MeerKAT:array_1:20250706T022717Z,ex_SDSS_J002308.74+002239.7,959.8780647069216,0.0615045648819359,8.847671,2,47.83272743225098
lband_short,329360,MeerKAT:array_1:20250713T092755Z,Gaia_5096061954646323456,959.8824812620878,-0.2357674987140876,8.8476095,1,7.972121238708496
lband_short,310503,MeerKAT:array_1:20250712T013838Z,Gaia_4216981139568287616,950.1556371450424,0.37927815010527133,8.847583,1,7.972121238708496
lband_short,236592,MeerKAT:array_1:20250708T115647Z,Gaia_2973729768275078272,951.5341747552156,0.2460182595277436,8.847533,2,20.72751522064209
lband_short,42717,MeerKAT:array_1:20250719T014421Z,ex_2dFGRS_TGS544Z322,887.9554523676634,0.20501521627311964,8.847359,3,19.13309097290039
lband_short,159795,MeerKAT:array_1:20250705T151001Z,Gaia_5223013319539955840,959.7490008473396,-0.15376141220483974,8.847315,1,7.972121238708496
lband_short,260694,MeerKAT:array_1:20250710T004923Z,Gaia_4216759686754418944,959.8877619951963,-0.16401217301849572,8.847062,2,22.32193946838379
lband_short,77674,MeerKAT:array_1:20250706T074022Z,Gaia_4802500699447328128,934.7837228178978,0.2972720635960235,8.847022,2,9.566545486450195
lband_short,317119,MeerKAT:array_1:20250713T073717Z,Gaia_5096053570870210432,950.3109994381666,0.38952891091892733,8.847012,1,15.944242477416992
lband_short,355124,MeerKAT:array_1:20250719T215443Z,Gaia_4216773984706182016,959.7785407453775,0.39977967173258333,8.846938,1,6.377696990966797
lband_short,80713,MeerKAT:array_1:20250706T101122Z,Gaia_4802469019768615168,934.7837993502617,-0.38952891091892733,8.846868,4,4.783272743225098
lband_short,152435,MeerKAT:array_1:20250701T151756Z,ex_LEDA_105233,950.1556977331638,0.10250760813655982,8.84681,2,22.32193946838379
lband_short,117548,MeerKAT:array_1:20250713T083245Z,Gaia_5096075354944311168,934.7421370446682,0.25626902034139953,8.846767,1,4.783272743225098
lband_short,305022,MeerKAT:array_1:20250712T003250Z,Gaia_4216980280574848384,951.5550043135881,0.03075228244096795,8.846707,3,43.04945468902588
lband_short,214411,MeerKAT:array_1:20250706T134711Z,Gaia_4802510560692205440,950.3110074102879,0.31777358522333543,8.846363,1,1.5944242477416992
lband_short,330439,MeerKAT:array_1:20250713T095528Z,Gaia_5096290923646566784,950.3110058158636,-0.1742629338321517,8.846344,2,6.377696990966797
lband_short,417830,MeerKAT:array_1:20250710T010019Z,Gaia_4216774774980441728,1007.9753406047821,-0.15376141220483974,8.846225,4,14.349818229675293
lband_short,150571,MeerKAT:array_1:20250701T144521Z,Gaia_3607197419635030272,950.3110217601061,0.4100304325462393,8.846094,1,14.349818229675293
lband_short,317501,MeerKAT:array_1:20250713T073717Z,Gaia_5096300406934355840,950.4825467318296,-0.03075228244096795,8.846058,1,23.91636371612549
lband_short,359547,MeerKAT:array_1:20250719T222739Z,Gaia_4216956641073927296,959.8850068300962,-0.19476445545946366,8.846039,1,33.482909202575684
lband_short,171693,MeerKAT:array_1:20250706T025949Z,Gaia_2546814593193757440,951.6971472352743,-0.14351065139118374,8.845932,3,44.64387893676758
lband_short,185870,MeerKAT:array_1:20250706T063501Z,Gaia_4802416827326117504,950.3733493983746,-0.2870213027823675,8.845872,3,3.1888484954833984
lband_short,171929,MeerKAT:array_1:20250706T025949Z,ex_SDSS_J002236.37+003432.8,959.8902142196894,-0.15376141220483974,8.845865,4,44.64387893676758
lband_short,199506,MeerKAT:array_1:20250706T101122Z,Gaia_4802467160045974784,950.3110520541668,-0.37927815010527133,8.845822,1,12.755393981933594
lband_short,238716,MeerKAT:array_1:20250708T122415Z,Gaia_2973733895740273152,950.1557009220123,-0.21526597708677564,8.845818,3,1.5944242477416992
lband_short,304527,MeerKAT:array_1:20250712T003250Z,Gaia_4216981586244897920,950.3109994381666,0.26651978115505554,8.845745,2,1.5944242477416992
lband_short,141374,MeerKAT:array_1:20250701T065749Z,Gaia_2536479080812564096,950.1556897610426,0.2357674987140876,8.845667,2,4.783272743225098
lband_short,161829,MeerKAT:array_1:20250705T213909Z,Gaia_2699050224396083328,950.4824877381325,0.3690273892916154,8.8456,1,4.783272743225098
lband_short,190206,MeerKAT:array_1:20250706T070740Z,Gaia_4802504479018558720,959.8599998801947,-0.05125380406827991,8.845487,2,3.1888484954833984
lband_short,374349,MeerKAT:array_1:20250720T075528Z,Gaia_5096053570870210432,959.8825290948153,-0.13325989057752777,8.8453045,1,27.105212211608887
lband_short,91800,MeerKAT:array_1:20250708T122415Z,Gaia_2973715100963514240,934.7907446622849,0.38952891091892733,8.845299,1,4.783272743225098
lband_short,82806,MeerKAT:array_1:20250706T111659Z,Gaia_4802827048242762368,934.8098347038031,-0.39977967173258333,8.845164,1,3.1888484954833984
lband_short,90710,MeerKAT:array_1:20250708T112920Z,Gaia_2973729703852178304,934.8652600795031,-0.15376141220483974,8.845129,1,3.1888484954833984
lband_short,95408,MeerKAT:array_1:20250709T234528Z,Gaia_4216974336339458944,934.7525677680969,-0.04100304325462393,8.845079,1,31.888484954833984
