file,row,id,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,beam_frac,weak_label,rfi_score,verdict
uhf_long,112149,34634545,MeerKAT:array_1:20250705T180344Z,Gaia_5820250924613715456,57,647.9680451154709,-0.024446053646984402,104.55034,4,0.0625,-1,0.9935719179580669,pruned
lband_long,10527,308433,MeerKAT:array_1:20250718T225142Z,Gaia_6440679531985571968,1,863.9568434655666,-0.050440251622751654,13.546921,1,0.015625,0,0.9935752729361307,pruned
lband_long,279459,1822,MeerKAT:array_1:20250701T085314Z,Gaia_4669701410166340736,48,855.9694444537163,0.01008805032455033,32.85509,4,0.0625,-1,0.9935862034976456,pruned
uhf_long,68027,9067547,MeerKAT:array_1:20250709T013528Z,ex_Gaia_DR2_6632370721337413888,27,599.9433310627937,-0.0325947381959792,39.09421,1,0.015625,0,0.9935894091064619,pruned
uhf_short,183545,33524717,MeerKAT:array_1:20250713T150856Z,Gaia_1456193375921420800,62,624.0018393993378,0.00855611877644454,24.664658,3,0.046875,-1,0.9936027771797293,pruned
uhf_short,110905,372488,MeerKAT:array_1:20250728T194227Z,ex_PG_2208+014,1,549.9929968714714,-0.01711223755288908,18.453865,4,0.0625,-1,0.9936055769284605,pruned
uhf_long,43945,1132847,MeerKAT:array_1:20250715T135202Z,ex_LEDA_674574,49,573.2246472835541,0.0101858556862435,51.398888,2,0.03125,0,0.9936168246470102,pruned
uhf_long,43946,1132848,MeerKAT:array_1:20250715T135202Z,ex_2MASX_J15360155-3334208,50,573.2246472835541,0.0101858556862435,52.41822,2,0.03125,0,0.9936168246470102,pruned
uhf_long,165106,986859,MeerKAT:array_1:20250715T124827Z,ex_[VV2006]_J131716.7-014247,23,568.0560896396637,0.0040743422744974,13.284651,3,0.046875,-1,0.9936183053052249,pruned
mk_sample_hits,15093,35877420,MeerKAT:array_1:20240319T020710Z,Gaia_2530985233525500544,14,1686.837437480688,-0.005044025162275165,18.172318,4,0.0625,-1,0.9936356779150575,pruned
uhf_long,181481,12885850,MeerKAT:array_1:20250723T022503Z,ex_BSDL_1858,42,599.9702690839767,-0.0040743422744974,119.50989,2,0.03125,0,0.993674962094622,pruned
lband_short,4994,242122,MeerKAT:array_1:20250712T072515Z,Gaia_2323547418459266560,31,868.2036275267601,0.21526597708677564,15.323868,3,0.046875,-1,0.9937009379012082,pruned
lband_short,58679,1418375,MeerKAT:array_1:20250712T073536Z,Gaia_2323497596838660992,29,919.9978789836168,-0.37927815010527133,14.50273,2,0.03125,0,0.9937054214903936,pruned
uhf_short,137698,1115494,MeerKAT:array_1:20250713T154120Z,Gaia_1468177704770662400,51,576.0428516864777,0.00855611877644454,24.041704,4,0.0625,-1,0.9937130830120438,pruned
uhf_long,34996,1031983,MeerKAT:array_1:20250729T031818Z,Gaia_4669747108618328448,19,563.9719796180725,-0.006111513411746101,13.964961,1,0.015625,0,0.9937240719772072,pruned
uhf_long,156759,285875,MeerKAT:array_1:20250716T012443Z,Gaia_4669836611440144256,26,549.9944124221802,-0.0040743422744974,11.280815,1,0.015625,0,0.9937253865372672,pruned
lband_long,19695,429428,MeerKAT:array_1:20250706T120334Z,Gaia_3394089659327144320,39,872.0003295391798,-0.04035220129820132,12.637279,3,0.046875,-1,0.9937276066248462,pruned
uhf_long,100331,33630604,MeerKAT:array_1:20250723T012407Z,Gaia_4655431020577614336,18,625.0211301445961,-0.059077962980212305,16.462826,4,0.0625,-1,0.9937344981563211,pruned
uhf_long,186162,33464370,MeerKAT:array_1:20250705T190623Z,Gaia_4153012515155939200,40,623.9691621661186,-0.0020371711372487,13.405515,2,0.03125,0,0.993755201786171,pruned
